dataset,image_name,attention_blue,attention_green,attention_lowlight
UIEB_raw_890,242_img_.png,0.13822919130325317,0.5496813654899597,0.3120894730091095
UIEB_raw_890,243_img_.png,0.12792789936065674,0.5441025495529175,0.3279695212841034
UIEB_raw_890,244_img_.png,0.2548089027404785,0.3485797345638275,0.39661136269569397
UIEB_raw_890,245_img_.png,0.14151614904403687,0.5354799032211304,0.32300394773483276
UIEB_raw_890,246_img_.png,0.28979939222335815,0.31198468804359436,0.3982159197330475
UIEB_raw_890,247_img_.png,0.13031578063964844,0.5444865226745605,0.3251977264881134
UIEB_raw_890,248_img_.png,0.16613692045211792,0.528824508190155,0.30503857135772705
UIEB_raw_890,24_img_.png,0.23782435059547424,0.5034127235412598,0.2587629556655884
UIEB_raw_890,251_img_.png,0.14388054609298706,0.5368244647979736,0.3192950487136841
UIEB_raw_890,252_img_.png,0.1324452906847,0.5473544597625732,0.32020020484924316
UIEB_raw_890,253_img_.png,0.15403664112091064,0.5209696888923645,0.32499366998672485
UIEB_raw_890,2546.png,0.10811714082956314,0.44713807106018066,0.4447447657585144
UIEB_raw_890,254_img_.png,0.16679510474205017,0.5286191701889038,0.3045857548713684
UIEB_raw_890,255_img_.png,0.6969400644302368,0.21810322999954224,0.08495672792196274
UIEB_raw_890,257_img_.png,0.18352565169334412,0.4149373173713684,0.4015370011329651
UIEB_raw_890,258_img_.png,0.32841894030570984,0.35714781284332275,0.314433217048645
UIEB_raw_890,259_img_.png,0.2502977252006531,0.4708858132362366,0.27881646156311035
UIEB_raw_890,25_img_.png,0.22719427943229675,0.5151387453079224,0.25766700506210327
UIEB_raw_890,260_img_.png,0.3377073407173157,0.38651221990585327,0.27578046917915344
UIEB_raw_890,261_img_.png,0.13503247499465942,0.5533095598220825,0.31165796518325806
UIEB_raw_890,2629.png,0.31254899501800537,0.34430474042892456,0.3431462347507477
UIEB_raw_890,262_img_.png,0.14039099216461182,0.5572690367698669,0.30233997106552124
UIEB_raw_890,263_img_.png,0.4534825086593628,0.3351934552192688,0.2113240361213684
UIEB_raw_890,265_img_.png,0.14501631259918213,0.5459040403366089,0.30907967686653137
UIEB_raw_890,266_img_.png,0.1329946666955948,0.5424022078514099,0.3246031701564789
UIEB_raw_890,2677.png,0.2087676078081131,0.28032439947128296,0.5109080076217651
UIEB_raw_890,267_img_.png,0.1449410617351532,0.5434609651565552,0.311598002910614
UIEB_raw_890,268_img_.png,0.376022607088089,0.3553115129470825,0.2686658501625061
UIEB_raw_890,26_img_.png,0.267711341381073,0.5114774703979492,0.2208111584186554
UIEB_raw_890,2701.png,0.21580901741981506,0.41063737869262695,0.373553603887558
UIEB_raw_890,270_img_.png,0.13680896162986755,0.532269299030304,0.3309217691421509
UIEB_raw_890,271_img_.png,0.16399818658828735,0.5186411142349243,0.31736069917678833
UIEB_raw_890,272_img_.png,0.14933587610721588,0.5587964057922363,0.2918677031993866
UIEB_raw_890,273_img_.png,0.14904120564460754,0.5353536009788513,0.31560519337654114
UIEB_raw_890,274_img_.png,0.38012993335723877,0.3972674012184143,0.22260268032550812
UIEB_raw_890,275_img_.png,0.16317173838615417,0.5087720155715942,0.3280562460422516
UIEB_raw_890,276_img_.png,0.13997232913970947,0.5494831800460815,0.310544490814209
UIEB_raw_890,2774.png,0.29741352796554565,0.37906011939048767,0.3235263526439667
UIEB_raw_890,277_img_.png,0.3900830149650574,0.35837703943252563,0.2515399158000946
UIEB_raw_890,2787.png,0.17773616313934326,0.25711220502853394,0.565151572227478
UIEB_raw_890,278_img_.png,0.3110356330871582,0.3299180269241333,0.3590463399887085
UIEB_raw_890,279_img_.png,0.2631537914276123,0.31716156005859375,0.41968464851379395
UIEB_raw_890,27_img_.png,0.24614712595939636,0.4916425049304962,0.2622103989124298
UIEB_raw_890,280_img_.png,0.23084524273872375,0.534183919429779,0.2349708378314972
UIEB_raw_890,281_img_.png,0.1345818191766739,0.5608075857162476,0.3046106696128845
UIEB_raw_890,282_img_.png,0.329047292470932,0.44094139337539673,0.23001131415367126
UIEB_raw_890,284_img_.png,0.4058452248573303,0.3607691526412964,0.2333856225013733
UIEB_raw_890,285_img_.png,0.38491979241371155,0.33790382742881775,0.2771764099597931
UIEB_raw_890,287_img_.png,0.3401104509830475,0.3594285845756531,0.30046093463897705
UIEB_raw_890,2882.png,0.2807859778404236,0.3953542113304138,0.323859840631485
UIEB_raw_890,288_img_.png,0.3006435036659241,0.3748059868812561,0.3245505094528198
UIEB_raw_890,28_img_.png,0.3410522937774658,0.4403678774833679,0.21857981383800507
UIEB_raw_890,290_img_.png,0.24032780528068542,0.3569919466972351,0.40268027782440186
UIEB_raw_890,292_img_.png,0.25601208209991455,0.4896394610404968,0.254348486661911
UIEB_raw_890,293_img_.png,0.27598312497138977,0.37603655457496643,0.3479802906513214
UIEB_raw_890,294_img_.png,0.18300136923789978,0.3413574993610382,0.475641131401062
UIEB_raw_890,295_img_.png,0.44084301590919495,0.30302751064300537,0.2561294734477997
UIEB_raw_890,296_img_.png,0.35439759492874146,0.3778376877307892,0.267764687538147
UIEB_raw_890,2977.png,0.3558428883552551,0.3541907072067261,0.2899664044380188
UIEB_raw_890,298_img_.png,0.3061046600341797,0.4226189851760864,0.2712762951850891
UIEB_raw_890,299_img_.png,0.4797469973564148,0.32135671377182007,0.19889625906944275
UIEB_raw_890,29_img_.png,0.17044225335121155,0.4912824332714081,0.33827531337738037
UIEB_raw_890,2_img_.png,0.2539626955986023,0.3599419593811035,0.3860953450202942
UIEB_raw_890,3001.png,0.27333882451057434,0.32619938254356384,0.4004617929458618
UIEB_raw_890,300_img_.png,0.16894173622131348,0.4144883453845978,0.41656994819641113
UIEB_raw_890,3015.png,0.21431347727775574,0.46205997467041016,0.3236265778541565
UIEB_raw_890,301_img_.png,0.3940918445587158,0.3331674635410309,0.2727406620979309
UIEB_raw_890,302_img_.png,0.36982962489128113,0.3296505808830261,0.30051982402801514
UIEB_raw_890,303_img_.png,0.37232843041419983,0.3629762828350067,0.26469528675079346
UIEB_raw_890,304_img_.png,0.10881294310092926,0.5190246105194092,0.37216243147850037
