dataset,image_name,attention_blue,attention_green,attention_lowlight,attention_blur
UIEB_raw_890,100_img_-checkpoint.png,0.3400416672229767,0.22008323669433594,0.2173812985420227,0.22249378263950348
UIEB_raw_890,100_img_.png,0.3400416672229767,0.22008323669433594,0.2173812985420227,0.22249378263950348
UIEB_raw_890,10139.png,0.34044045209884644,0.21679136157035828,0.2163347750902176,0.2264334261417389
UIEB_raw_890,10151.png,0.33719441294670105,0.22070719301700592,0.21647711098194122,0.2256212830543518
UIEB_raw_890,101_img_.png,0.34327244758605957,0.21830110251903534,0.21428003907203674,0.22414639592170715
UIEB_raw_890,102_img_.png,0.3304292857646942,0.22539132833480835,0.21821120381355286,0.2259681522846222
UIEB_raw_890,104_img_.png,0.336587131023407,0.21857494115829468,0.21708804368972778,0.22774989902973175
UIEB_raw_890,105_img_.png,0.3358297049999237,0.2222335934638977,0.21813008189201355,0.22380661964416504
UIEB_raw_890,106_img_.png,0.3306303024291992,0.223191499710083,0.217645525932312,0.22853270173072815
UIEB_raw_890,107_img_.png,0.3325427174568176,0.22032321989536285,0.2198849618434906,0.22724908590316772
UIEB_raw_890,108_img_.png,0.34661242365837097,0.2159721553325653,0.2137371003627777,0.223678320646286
UIEB_raw_890,10909.png,0.339091420173645,0.22050723433494568,0.21442106366157532,0.2259802669286728
UIEB_raw_890,10945.png,0.338530570268631,0.2164272665977478,0.21632608771324158,0.22871609032154083
UIEB_raw_890,109_img_.png,0.3339397609233856,0.22088316082954407,0.2179766148328781,0.2272004634141922
UIEB_raw_890,10_img_.png,0.3298347592353821,0.2208675742149353,0.2208613157272339,0.22843635082244873
UIEB_raw_890,11052.png,0.33820563554763794,0.2207557111978531,0.2155766785144806,0.225461944937706
UIEB_raw_890,11064.png,0.33835703134536743,0.21799537539482117,0.21699625253677368,0.22665131092071533
UIEB_raw_890,111_img_.png,0.3331913650035858,0.22234854102134705,0.21732646226882935,0.2271336317062378
UIEB_raw_890,112_img_.png,0.34140437841415405,0.2168160080909729,0.21503689885139465,0.226742684841156
UIEB_raw_890,11374.png,0.3371495008468628,0.21826224029064178,0.21647126972675323,0.22811701893806458
UIEB_raw_890,11398.png,0.3424926698207855,0.21765851974487305,0.21550607681274414,0.2243427336215973
UIEB_raw_890,113_img_.png,0.3287736773490906,0.22375062108039856,0.22086115181446075,0.2266145497560501
UIEB_raw_890,114_img_.png,0.34248021245002747,0.21705001592636108,0.2155686318874359,0.22490110993385315
UIEB_raw_890,115_img_.png,0.33091482520103455,0.22047683596611023,0.21945305168628693,0.2291552871465683
UIEB_raw_890,116_img_.png,0.33973830938339233,0.21890561282634735,0.21621191501617432,0.2251441776752472
UIEB_raw_890,117_img_.png,0.336173415184021,0.2211816906929016,0.21491870284080505,0.22772622108459473
UIEB_raw_890,118_img_.png,0.3350665867328644,0.21981148421764374,0.2157999575138092,0.22932197153568268
UIEB_raw_890,11_img_.png,0.329795241355896,0.22130846977233887,0.2209106832742691,0.22798559069633484
UIEB_raw_890,120_img_.png,0.3348189890384674,0.21933983266353607,0.21603576838970184,0.22980540990829468
UIEB_raw_890,121_img_.png,0.3367736339569092,0.22032949328422546,0.21623992919921875,0.22665691375732422
UIEB_raw_890,1225.png,0.33499789237976074,0.2211664319038391,0.21714772284030914,0.2266879826784134
UIEB_raw_890,12290.png,0.32514458894729614,0.2280847579240799,0.21767255663871765,0.22909808158874512
UIEB_raw_890,12299.png,0.32954609394073486,0.2261873483657837,0.2169749140739441,0.22729162871837616
UIEB_raw_890,122_img_.png,0.33526620268821716,0.2193886637687683,0.21579593420028687,0.22954918444156647
UIEB_raw_890,12324.png,0.327412873506546,0.22654607892036438,0.21707746386528015,0.22896358370780945
UIEB_raw_890,12336.png,0.3327281177043915,0.22458286583423615,0.21523360908031464,0.22745539247989655
UIEB_raw_890,12348.png,0.32633164525032043,0.22710619866847992,0.21775779128074646,0.22880436480045319
UIEB_raw_890,123_img_.png,0.3383537530899048,0.2200043797492981,0.21482396125793457,0.22681789100170135
UIEB_raw_890,12422.png,0.3352959156036377,0.22198151051998138,0.2161252200603485,0.2265973687171936
UIEB_raw_890,12433.png,0.3336825370788574,0.22356723248958588,0.21609793603420258,0.22665230929851532
UIEB_raw_890,12445.png,0.33116525411605835,0.22435830533504486,0.21691903471946716,0.22755742073059082
UIEB_raw_890,124_img_.png,0.334608793258667,0.21781739592552185,0.21652820706367493,0.23104563355445862
UIEB_raw_890,125_img_.png,0.33818554878234863,0.22031092643737793,0.21463413536548615,0.22686941921710968
UIEB_raw_890,12900.png,0.33466485142707825,0.2227260172367096,0.21636900305747986,0.2262401282787323
UIEB_raw_890,129_img_.png,0.33156824111938477,0.22438585758209229,0.21927176415920258,0.22477413713932037
UIEB_raw_890,130_img_.png,0.3365177512168884,0.21890781819820404,0.2155969887971878,0.22897747159004211
UIEB_raw_890,131_img_.png,0.3342297673225403,0.21890029311180115,0.21652957797050476,0.23034033179283142
UIEB_raw_890,133_img_.png,0.33694708347320557,0.219468355178833,0.2151975929737091,0.22838696837425232
UIEB_raw_890,135_img_.png,0.336406946182251,0.2177792191505432,0.2170613408088684,0.2287525087594986
UIEB_raw_890,136_img_.png,0.3335486352443695,0.2234642058610916,0.215923011302948,0.22706416249275208
UIEB_raw_890,137_img_.png,0.3376891613006592,0.219819575548172,0.21509085595607758,0.22740039229393005
UIEB_raw_890,138_img_.png,0.33508872985839844,0.2176528424024582,0.21696360409259796,0.23029479384422302
UIEB_raw_890,139_img_.png,0.3368260860443115,0.21988993883132935,0.21822918951511383,0.2250547856092453
UIEB_raw_890,13_img_.png,0.3368639349937439,0.2176799774169922,0.21750861406326294,0.22794747352600098
UIEB_raw_890,1407.png,0.33480867743492126,0.22053489089012146,0.21679949760437012,0.22785693407058716
