,PSNR,SSIM,UIQM,UCIQE
EUVP_Unpaired,,,1.4035652562255234,4.6607535257726305
EUVP_eval_data,,,1.4734703774591094,4.938619725796783
EUVP_test_samples,19.505248227144598,0.7795026073827765,1.4413033512032147,4.77519634672739
EUVP_underwater_dark,17.87830460784308,0.815289588775425,1.6286238016523757,3.5558963864988034
EUVP_underwater_imagenet,18.903741768044714,0.7444413373654902,1.5323016882587124,5.127124881486635
EUVP_underwater_scenes,20.123820676610993,0.7955937210247859,1.4569494065758293,5.070910606886211
UIEB_challenging_60,,,1.1962782800197602,4.334965006510417
UIEB_raw_890,20.317023718350864,0.8391188040919226,1.291136789000797,4.519299050105274
overall,18.79021318068546,0.7917384754547523,1.509825206334754,4.467555994566193
