epoch,step,loss_g,loss_d,loss_cycle,loss_identity,loss_ssim,attention_blue,attention_green,attention_lowlight,attention_blur
1,1,8.894554138183594,1.1318165063858032,0.38356566429138184,0.284695565700531,1.6402480602264404,0.23291906714439392,0.1999211609363556,0.2958143949508667,0.2713453769683838
1,2,12.491999626159668,6.801772117614746,0.4135279655456543,0.26523053646087646,1.4175350666046143,0.2302480936050415,0.200666606426239,0.297709584236145,0.2713756859302521
1,3,8.225823402404785,2.2464780807495117,0.3973425328731537,0.23141084611415863,1.4555740356445312,0.22413019835948944,0.20172786712646484,0.30144697427749634,0.27269497513771057
1,4,10.554190635681152,3.5244545936584473,0.3848724067211151,0.24407212436199188,1.3872058391571045,0.22876983880996704,0.20364779233932495,0.30188053846359253,0.2657018303871155
1,5,7.224127769470215,0.8233794569969177,0.3841361403465271,0.23735275864601135,1.4113998413085938,0.23125864565372467,0.20396724343299866,0.3018876612186432,0.2628864645957947
1,6,5.885826110839844,0.8310456275939941,0.28920459747314453,0.1706344336271286,1.1948813199996948,0.23119068145751953,0.19855839014053345,0.30377668142318726,0.26647424697875977
1,7,7.060194969177246,0.6166481971740723,0.3752513527870178,0.2004445195198059,1.3507158756256104,0.22933471202850342,0.19911685585975647,0.30332720279693604,0.2682211995124817
1,8,7.292404651641846,0.5704519152641296,0.38482487201690674,0.2390168160200119,1.4181256294250488,0.2324909269809723,0.19626402854919434,0.3042110204696655,0.26703402400016785
1,9,6.1323981285095215,0.5503937005996704,0.31607478857040405,0.20321176946163177,1.1623111963272095,0.23365896940231323,0.19673797488212585,0.3026851415634155,0.2669179141521454
1,10,7.37599515914917,0.5806396007537842,0.3991033136844635,0.26821598410606384,1.3701977729797363,0.23737084865570068,0.19737985730171204,0.3033600151538849,0.2618892788887024
1,11,6.11606502532959,0.4811978340148926,0.31130170822143555,0.2251249998807907,1.1719493865966797,0.23271659016609192,0.1970723271369934,0.30504661798477173,0.26516449451446533
1,12,6.129634380340576,0.4780464172363281,0.3254846930503845,0.2017149180173874,1.0917158126831055,0.23352807760238647,0.19901981949806213,0.3034982979297638,0.2639538049697876
1,13,7.275516033172607,0.45863065123558044,0.37402331829071045,0.2885393500328064,1.2676177024841309,0.23941950500011444,0.1994316577911377,0.3020067811012268,0.25914207100868225
1,14,6.266831874847412,0.4779725968837738,0.30679070949554443,0.214347243309021,1.2934398651123047,0.23907586932182312,0.19505468010902405,0.30382829904556274,0.2620411515235901
1,15,7.474135875701904,0.45718348026275635,0.4216732084751129,0.2602372169494629,1.1475178003311157,0.22966113686561584,0.20035019516944885,0.30638387799263,0.2636048197746277
1,16,5.886087894439697,0.460254430770874,0.2966141700744629,0.2204487919807434,1.0026774406433105,0.23390182852745056,0.19270986318588257,0.30770158767700195,0.26568669080734253
1,17,5.619258880615234,0.46324804425239563,0.25759440660476685,0.22346901893615723,1.0556563138961792,0.23663330078125,0.19430561363697052,0.3065935969352722,0.26246747374534607
1,18,5.489080429077148,0.5247159004211426,0.2690163850784302,0.1740478277206421,1.1436749696731567,0.2361087054014206,0.19196055829524994,0.3074614703655243,0.2644692659378052
1,19,6.767494201660156,0.46237099170684814,0.35533103346824646,0.23120981454849243,1.0907809734344482,0.22648954391479492,0.197111114859581,0.30963289737701416,0.2667664885520935
1,20,6.079962253570557,0.5922610759735107,0.30168211460113525,0.21462492644786835,1.0485960245132446,0.2297145575284958,0.196194589138031,0.30677342414855957,0.26731741428375244
1,21,5.571809768676758,0.507439374923706,0.2488015592098236,0.2146020382642746,0.9038601517677307,0.24174825847148895,0.1914035677909851,0.3062136173248291,0.26063457131385803
1,22,5.798730373382568,0.35881125926971436,0.2882571816444397,0.21390776336193085,0.9010387063026428,0.24129804968833923,0.19104279577732086,0.30669254064559937,0.26096659898757935
1,23,5.974191665649414,0.4203852415084839,0.2967841625213623,0.204354390501976,1.0216693878173828,0.24133676290512085,0.19148564338684082,0.3048878312110901,0.26228970289230347
