,PSNR,SSIM,UIQM,UCIQE
EUVP_Unpaired,,,1.4548012551390994,5.196192390200872
EUVP_eval_data,,,1.5986839579147043,5.701492025667024
EUVP_test_samples,19.04871594508012,0.7837893584904608,1.4882671037923942,5.564984150997644
EUVP_underwater_dark,17.79614631297688,0.8167613380833791,1.7418066774510048,3.5201935635171493
EUVP_underwater_imagenet,18.727527596851925,0.7432188832457273,1.577830518194147,5.556272729409708
EUVP_underwater_scenes,19.553447943072413,0.7946949362060753,1.5013851678889731,5.803946955689576
UIEB_challenging_60,,,1.2436380803585052,4.185480374097824
UIEB_raw_890,22.134156617017464,0.8674070114161345,1.3405240444057192,4.799243307167105
overall,18.714504361514706,0.7940021409474428,1.5832194876154684,4.825889103212427
