epoch,step,loss_g,loss_d,loss_cycle,loss_identity,loss_ssim,attention_blue,attention_green,attention_lowlight,attention_blur
1,1,9.395755767822266,1.3864343166351318,0.4248781204223633,0.21130244433879852,1.583735466003418,0.33667248487472534,0.40546488761901855,0.2578626275062561,
1,2,8.740495681762695,4.045321464538574,0.3771701455116272,0.1607159972190857,1.3545141220092773,0.33878377079963684,0.4018647372722626,0.2593514919281006,
1,3,8.331584930419922,2.1108570098876953,0.4041566252708435,0.2094396948814392,1.6606359481811523,0.3305475413799286,0.4082013666629791,0.2612510919570923,
1,4,8.65544605255127,1.9962236881256104,0.40522077679634094,0.2317274510860443,1.476198434829712,0.33415913581848145,0.40551334619522095,0.2603275179862976,
1,5,9.132890701293945,1.781776785850525,0.5004720687866211,0.2196003794670105,1.4180908203125,0.3409689664840698,0.39883384108543396,0.2601972222328186,
1,6,7.609805583953857,1.72434663772583,0.35548585653305054,0.2068672627210617,1.4148927927017212,0.3424450755119324,0.3945276737213135,0.2630273103713989,
1,7,7.030123710632324,0.6509560346603394,0.3649699091911316,0.24269697070121765,1.2924968004226685,0.34339413046836853,0.3909493386745453,0.2656565308570862,
1,8,8.521950721740723,0.7892370223999023,0.501541256904602,0.2165052890777588,1.4953467845916748,0.33798444271087646,0.39531993865966797,0.26669561862945557,
1,9,7.096830368041992,0.5644876956939697,0.37283191084861755,0.23343424499034882,1.336836814880371,0.3454071283340454,0.3846937417984009,0.2698991000652313,
1,10,6.001504421234131,0.5908511877059937,0.30318963527679443,0.18875956535339355,1.1605783700942993,0.3479907512664795,0.38566863536834717,0.26634061336517334,
1,11,6.471699237823486,0.5038315057754517,0.34531357884407043,0.21958790719509125,1.1909246444702148,0.3589608073234558,0.3713409900665283,0.26969820261001587,
1,12,5.327276706695557,0.482879102230072,0.2821738123893738,0.1531658172607422,1.015552043914795,0.35839712619781494,0.3735256493091583,0.2680772542953491,
1,13,5.303258419036865,0.4819369614124298,0.2740480601787567,0.15825480222702026,1.120439052581787,0.36089903116226196,0.3707270324230194,0.26837390661239624,
1,14,5.509273529052734,0.48977285623550415,0.29520994424819946,0.1821487843990326,0.9570931196212769,0.374086856842041,0.3566979765892029,0.2692152261734009,
1,15,7.372053146362305,0.490644246339798,0.43115898966789246,0.21680957078933716,1.2542260885238647,0.3731062412261963,0.3599576950073242,0.2669360935688019,
1,16,5.158251762390137,0.4719359576702118,0.2615172863006592,0.1594132035970688,0.9654238224029541,0.3730391561985016,0.3593582808971405,0.2676025629043579,
1,17,6.515265464782715,0.4723348021507263,0.37991270422935486,0.16040804982185364,1.1662447452545166,0.3774939179420471,0.3528802692890167,0.26962581276893616,
1,18,7.027571678161621,0.4572787284851074,0.43072080612182617,0.16910426318645477,1.15707528591156,0.3816879987716675,0.35003677010536194,0.2682752013206482,
1,19,5.088821887969971,0.42428016662597656,0.2501744031906128,0.16848468780517578,0.9011011123657227,0.3783377408981323,0.3529828190803528,0.2686794698238373,
1,20,6.074925899505615,0.37915071845054626,0.3226487636566162,0.20472076535224915,0.9365180730819702,0.3877493739128113,0.3476594090461731,0.2645912170410156,
1,21,6.099011421203613,0.40260279178619385,0.34073740243911743,0.17865782976150513,1.017243504524231,0.38847291469573975,0.3461877703666687,0.26533931493759155,
1,22,5.214608192443848,0.4628694951534271,0.2582961916923523,0.15263915061950684,1.0197968482971191,0.3804180324077606,0.3524230718612671,0.2671589255332947,
1,23,5.933567047119141,0.4718021750450134,0.30823421478271484,0.19867782294750214,0.9200174808502197,0.3796287477016449,0.3529096841812134,0.2674615979194641,
1,24,5.294102191925049,0.5536905527114868,0.269235223531723,0.1672501415014267,0.9328727126121521,0.39353081583976746,0.34367936849594116,0.2627898156642914,
1,25,6.787458896636963,0.6984184980392456,0.38321632146835327,0.15103457868099213,1.108085036277771,0.3872573971748352,0.3483771085739136,0.2643654942512512,
1,26,6.4285783767700195,0.5759666562080383,0.35621100664138794,0.14847305417060852,1.109363317489624,0.3863644301891327,0.3499448001384735,0.2636907696723938,
1,27,6.569764614105225,0.7664247155189514,0.3509273827075958,0.15618214011192322,1.1030783653259277,0.3927144408226013,0.34493476152420044,0.26235079765319824,
1,28,4.958518981933594,0.5509324073791504,0.2866995632648468,0.11283107101917267,0.7206907272338867,0.3896924555301666,0.3493752181529999,0.2609323263168335,
1,29,4.5270185470581055,0.5228676199913025,0.23706549406051636,0.11139006912708282,0.8975030183792114,0.3839331865310669,0.3515332341194153,0.2645335793495178,
1,30,6.038025856018066,0.48740318417549133,0.34731239080429077,0.15582410991191864,0.8770389556884766,0.3912622332572937,0.34788966178894043,0.26084810495376587,
1,31,4.804267883300781,0.5335334539413452,0.24628140032291412,0.1323593258857727,0.7947418689727783,0.38586562871932983,0.3533368706703186,0.26079750061035156,
1,32,5.100925922393799,0.42010265588760376,0.2561250627040863,0.19717621803283691,0.8001598715782166,0.400820255279541,0.3427543044090271,0.2564254403114319,
1,33,5.121700286865234,0.412829726934433,0.25609686970710754,0.1712653487920761,0.8516170978546143,0.39040958881378174,0.35142236948013306,0.2581680417060852,
1,34,5.056146144866943,0.5393144488334656,0.2618246078491211,0.16668984293937683,0.8398662805557251,0.3829287588596344,0.35608434677124023,0.26098689436912537,
1,35,5.062153339385986,0.5320632457733154,0.26488208770751953,0.13960662484169006,0.7898650169372559,0.38570237159729004,0.3551280200481415,0.2591695785522461,
1,36,4.319927215576172,0.41738981008529663,0.2171834111213684,0.1205463856458664,0.7360528707504272,0.3855564296245575,0.35585981607437134,0.25858375430107117,
1,37,5.779932022094727,0.5174822807312012,0.3475066125392914,0.13569530844688416,0.9278717637062073,0.38357579708099365,0.35869723558425903,0.2577269673347473,
1,38,4.930306911468506,0.4219910502433777,0.27723968029022217,0.15753594040870667,0.7410851120948792,0.38876107335090637,0.354875773191452,0.2563631534576416,
1,39,6.050988674163818,0.38248589634895325,0.3406134843826294,0.15711426734924316,0.9809242486953735,0.39325445890426636,0.3510203957557678,0.2557251453399658,
1,40,3.830319881439209,0.4801909923553467,0.16371306777000427,0.11489883065223694,0.6998677253723145,0.39212745428085327,0.354394793510437,0.2534777522087097,
